delete,ln_pop_den,pct_65_over,pct_age_18_29,pct_bach,pct_black,pct_fb,pct_hisp,pct_uninsured,totalvotes,id,Intercept,X,Y,se0,b0,sepct_black,bpct_black,sepct_hisp,bpct_hisp,sepct_65_over,bpct_65_over,sepct_age_18_29,bpct_age_18_29,sepct_fb,bpct_fb,sepct_uninsured,bpct_uninsured,sepct_bach,bpct_bach,seln_pop_den,bln_pop_den
73,-1.230277832,-1.385692978,0.542034042,-0.888494899,-0.473379114,-0.426964587,2.691263737,-0.998095838,-0.312308567,4011,1,-0.109241513,0.03321621,0.49718302,5.707609589,1.044405018,9.896770579,0.123358486,-0.441921538,0.101011221,0.114339353,0.164644869,-0.088525847,0.126620279,0.592811571,0.03799909,0.110092118,0.122502074,0.398540151,0.138921065,0.179005909
74,-1.294572328,4.273360282,-0.928310021,-1.04603207,-0.556086089,0.881472729,1.307780404,1.028299651,-0.287093098,4012,1,-0.113981641,0.033728743,0.439073091,9.070042387,0.870695268,18.27590711,0.2014994,-2.040431991,0.11796049,0.391491665,0.176109538,-0.561513943,0.182556736,2.664578226,0.043317527,0.125559164,0.173934866,0.759013978,0.168679142,0.533057436
75,1.371326417,-0.867306419,0.527042603,1.127980889,-0.239042686,1.783233581,1.552772244,0.205703463,13.48475011,4013,1,-0.112491672,0.033348564,0.456028895,8.578875315,0.954824697,16.74259869,0.17895136,-1.587260553,0.111022627,0.310463236,0.175663139,-0.429632083,0.166030633,2.121499678,0.042015619,0.121345905,0.161129948,0.68211892,0.161751391,0.406948342
76,-0.598027282,2.329410689,-0.77512472,-0.951509767,-0.549193841,0.227254071,0.50074846,-0.135373006,0.362574478,4015,1,-0.113758228,0.035704987,0.360761512,5.254841159,0.677291942,9.873386686,0.20315557,-1.347841144,0.089734813,0.273392421,0.128092259,-0.286953534,0.17985276,1.696099461,0.039528038,0.118907817,0.130348282,0.537666368,0.120274077,0.521499257
77,-0.794006037,-0.305720981,0.044457002,-0.699450294,-0.562978337,-0.320875075,0.140466342,0.727349826,0.009029941,4017,1,-0.110320762,0.035399987,0.442472155,3.967556646,0.860996073,6.310751504,0.140710667,-0.517677262,0.080180388,0.130660656,0.118199627,0.000259913,0.139542379,0.643416019,0.035170888,0.107493884,0.093901858,0.282449355,0.106562442,0.391369024
78,0.543865217,0.083068937,0.950910537,1.096473455,-0.376887644,1.464965045,1.999522071,-0.075183041,3.140947606,4019,1,-0.111790045,0.032097203,0.543306531,9.678912151,1.152199924,19.52319401,0.186338767,-1.545735896,0.127610865,0.309687871,0.206018154,-0.488620574,0.17425738,2.103421344,0.043758599,0.122536635,0.178971065,0.749830521,0.185331467,0.298515551
79,0.355381688,0.234265017,-0.091013578,-0.258346215,-0.32174966,0.757701631,1.495127105,-0.155436327,0.899270336,4021,1,-0.111344066,0.032904409,0.49088943,8.167803725,1.047357195,15.64965433,0.162210943,-1.214740765,0.111817713,0.248728452,0.18191034,-0.339847941,0.154467888,1.660249439,0.041404925,0.118548842,0.154794633,0.625004828,0.161500028,0.298115331
80,-0.084717275,-0.327320421,0.121396462,-0.163823913,-0.58365508,5.018963699,5.335734484,0.125450176,-0.206240528,4023,1,-0.110846472,0.031525571,0.585865717,9.300454116,1.247282081,18.85058592,0.182762762,-1.246478088,0.132475357,0.262255064,0.216143555,-0.437685423,0.171898331,1.71929124,0.043858424,0.120848053,0.178442406,0.723022237,0.188919479,0.190378437
81,-0.252943951,2.545405089,-0.824117381,0.413812381,-0.576762833,0.262617241,0.363841255,0.045196889,0.620229391,4025,1,-0.112554378,0.034599427,0.401621974,6.59081742,0.810480354,12.28957028,0.17825513,-1.3222351,0.093936607,0.26472535,0.143967823,-0.292578697,0.162898801,1.730400976,0.039688092,0.117867299,0.135700732,0.557773971,0.133225607,0.451286612
82,-0.078987434,-0.068127142,0.962526999,-0.730957728,-0.473379114,3.816615896,3.916222939,0.627033218,0.130088253,4027,1,-0.113906897,0.032768906,0.515729368,10.64584047,1.026275792,22.11815202,0.216116734,-2.268704617,0.133978714,0.436735879,0.201786529,-0.676870936,0.195685523,2.988045253,0.04513812,0.12813302,0.194819239,0.85292443,0.193390297,0.513497324
83,-0.53034666,0.039870057,-0.24355694,-0.646937904,1.160083637,-0.692188367,-0.450396332,-0.556702761,-0.294885633,5001,1,-0.091374629,0.034291199,0.100278377,-0.279252988,0.03953759,-0.050336449,0.335910399,-1.675639145,0.069550769,-0.021548266,0.060998087,-0.076079948,0.25127216,1.084209469,0.021255162,0.042888799,0.076843509,0.01869279,0.100126586,0.232801992
84,-0.406163453,0.234265017,-0.065070138,-1.014524636,1.125622397,-0.391601416,-0.2918722,-0.356069544,-0.28396539,5003,1,-0.091769842,0.033191288,0.098755626,-0.197592158,0.038093271,-0.028999481,0.306192665,-1.53553175,0.071095019,-0.009042465,0.05969398,-0.065832915,0.23148196,1.143757909,0.023783151,0.047560615,0.076783555,-0.00243729,0.098310873,0.264622405
85,0.278733202,2.588603968,-1.003620751,-0.426385864,-0.611224072,-0.515372514,-0.508041471,-0.877715908,-0.196543298,5005,1,-0.09233703,0.036286932,0.096664553,-0.462928089,0.091459509,-0.13724119,0.338603088,-1.44586408,0.06479106,-0.026578504,0.064738204,-0.089195324,0.247627314,0.753453794,0.01758292,0.040430892,0.077741975,0.05844531,0.098707848,0.308661131
86,1.114294717,-1.191298018,0.134071596,1.201498235,-0.507840354,1.21742285,0.515159744,-0.135373006,0.464452192,5007,1,-0.094253977,0.036338755,0.085515635,-0.334535081,0.137427615,-0.007134119,0.305075903,-0.726078895,0.065332225,-0.024577187,0.062128595,-0.066346936,0.218153633,0.316618359,0.017673294,0.04714698,0.076088668,0.111783183,0.095034219,0.373158393
87,0.202252164,0.320662776,-0.216865295,-0.615430469,-0.604331824,-0.692188367,-0.500835829,-0.536639439,-0.222560744,5009,1,-0.093090839,0.036308411,0.090791318,-0.435895552,0.10866974,-0.117600902,0.328792102,-1.202490624,0.064340631,-0.032158637,0.064520098,-0.078968331,0.238828967,0.587344516,0.017551997,0.043068661,0.077517912,0.077181845,0.097553982,0.336144711
88,-0.554373885,-0.111326022,-0.300635491,-0.804475075,1.359958826,0.439433095,0.428692036,0.285956749,-0.312515744,5011,1,-0.092162911,0.033467028,0.092382523,-0.210005528,0.041661883,-0.017537582,0.303348529,-1.536263572,0.069565183,-0.018340697,0.060197317,-0.071989468,0.230716449,1.131964899,0.02315627,0.04815312,0.077770238,0.006592239,0.09789269,0.29171091
89,-0.960694207,0.515057736,0.208177928,-1.109046938,0.870609225,-0.639143611,-0.392751193,-0.055119719,-0.322353319,5013,1,-0.092504078,0.03355836,0.087580193,-0.209483123,0.045596914,-0.0024845,0.296900388,-1.489301547,0.068826102,-0.021928765,0.060793156,-0.075597283,0.226573662,1.112354471,0.022981792,0.049105428,0.078510522,0.013122789,0.097562013,0.319212441
90,0.00524275,0.817449895,-0.553748607,-0.079804088,-0.556086089,0.68697529,0.399869467,0.306020071,-0.258094974,5015,1,-0.09353632,0.036340764,0.08818958,-0.40674848,0.119776985,-0.088484908,0.321096001,-1.024992735,0.064450218,-0.031400492,0.063775442,-0.07320854,0.231727575,0.47789096,0.017543565,0.044569309,0.077017742,0.090063169,0.096652345,0.351722921
91,-0.598996896,0.255864457,-0.2301431,-0.636435426,3.089913047,-0.426964587,-0.284666558,-0.055119719,-0.309515016,5017,1,-0.091295871,0.033267207,0.103875927,-0.202039502,0.035378525,-0.039297226,0.317576024,-1.556325217,0.071937059,-0.005531923,0.059240638,-0.06303943,0.237244537,1.121809086,0.023576222,0.045637334,0.075600064,-0.001472646,0.09891256,0.229072552
92,-0.311329917,-0.56491426,3.163365267,0.487329727,1.04980767,-0.33855666,-0.342311697,-0.215626292,-0.280831,5019,1,-0.093175896,0.034051359,0.078405805,-0.222322541,0.059592515,0.028121186,0.29112405,-1.352290838,0.067542464,-0.030334385,0.063215727,-0.082585348,0.221481574,0.997286114,0.021942226,0.050053816,0.079734871,0.037827449,0.097289851,0.365376118
93,-0.362263669,0.493458296,-0.316186002,-0.983017202,-0.576762833,-0.692188367,-0.529658398,-0.616892726,-0.30229723,5021,1,-0.090416651,0.03636851,0.111896085,-0.418841279,0.057819824,-0.057926067,0.348891037,-1.602214467,0.067685257,0.01703929,0.060307461,-0.107871542,0.250749788,0.97639653,0.017865229,0.03330745,0.07444649,0.029517869,0.100467699,0.272695228
94,-0.016228722,1.724626371,-0.898697873,-0.678445338,-0.597439576,-0.586098855,-0.508041471,-0.275816257,-0.252193765,5023,1,-0.092026492,0.035538129,0.096170429,-0.401754006,0.067880518,-0.101410079,0.34152302,-1.600196892,0.066540702,-0.030644145,0.065349541,-0.087668329,0.253628435,0.913932141,0.018795165,0.041534281,0.078719582,0.044846046,0.100226148,0.28322228
95,-0.670221802,0.363861656,-0.534137601,-0.604927991,0.257199163,-0.692188367,-0.594509179,-0.817525943,-0.312876633,5025,1,-0.092185807,0.033898785,0.090878428,-0.241200635,0.044221513,-0.025870042,0.313185218,-1.576892464,0.068740907,-0.02626939,0.061361974,-0.075766996,0.237571216,1.098179233,0.022147871,0.046957263,0.078214164,0.01654437,0.098392558,0.287218187
96,-0.195251621,-0.370519301,2.064568396,-0.247843737,1.863092922,-0.533054099,-0.486424544,-0.496512796,-0.279354027,5027,1,-0.093227148,0.033213986,0.079866407,-0.170865082,0.053652138,0.053036327,0.266193341,-1.278499767,0.068783486,-0.014044676,0.060831443,-0.082033443,0.204995192,1.093359526,0.023961102,0.052715952,0.079558616,0.019522176,0.096734832,0.395438806
97,-0.095186368,0.018270617,-0.329893851,-0.66794286,0.091785213,-0.409283002,-0.399956836,-0.556702761,-0.278892891,5029,1,-0.092700537,0.035261413,0.087755489,-0.358950899,0.074635271,-0.069570544,0.328078404,-1.461391197,0.066190944,-0.038063739,0.065916748,-0.082888208,0.244653961,0.859618723,0.019313701,0.04476882,0.079398092,0.053160942,0.09919038,0.31626307
98,0.719473664,-1.148099138,1.083992784,0.445319815,0.374367377,-0.126377636,-0.313489127,-0.155436327,-0.079561699,5031,1,-0.09063285,0.035830948,0.109463014,-0.395771362,0.051199231,-0.066124219,0.352194995,-1.653874679,0.068168382,0.001144143,0.061565746,-0.097012164,0.256524933,0.990661222,0.018529645,0.035673257,0.075617028,0.03227318,0.101448655,0.250734408
99,0.502324441,-0.521715381,-0.080313294,-0.625932948,-0.514732601,-0.126377636,-0.126142426,-0.295879579,-0.175932509,5033,1,-0.094244095,0.035588384,0.078708828,-0.277123644,0.118129758,0.049385463,0.294523871,-0.858045367,0.06596915,-0.028093426,0.064292406,-0.075597356,0.214794227,0.505272868,0.018960219,0.049332514,0.077759982,0.100282521,0.095427915,0.392402205
100,0.323375504,-1.126499698,0.286599603,-0.478898255,2.683270421,-0.515372514,-0.493630186,-0.235689614,-0.227553046,5035,1,-0.090309766,0.035207858,0.110284892,-0.332058255,0.04051065,-0.036766824,0.352946254,-1.62156825,0.069507541,0.000670262,0.059927748,-0.085465341,0.257128984,1.002505291,0.019621041,0.03635957,0.074554659,0.029931212,0.102323775,0.222500062
101,-0.274081291,-0.111326022,-0.188351058,-0.793972597,0.663841788,-0.780596294,-0.608920464,-0.376132866,-0.290541595,5037,1,-0.090771951,0.035296065,0.107240372,-0.357987962,0.044851188,-0.061341982,0.351738497,-1.680518666,0.068878704,-0.009032759,0.061717446,-0.088182124,0.258534793,1.016655195,0.019365637,0.037754846,0.076114492,0.030568744,0.101818264,0.232778987
102,-0.799079208,0.731052135,-0.490430329,-1.056534548,2.352442522,-0.798277879,-0.587303537,-0.616892726,-0.319232295,5039,1,-0.092653992,0.03397009,0.084791144,-0.235880864,0.050675909,-0.005308491,0.303492675,-1.489752644,0.068001216,-0.029555026,0.062299265,-0.079002259,0.23087804,1.060268232,0.022039003,0.048424036,0.079085593,0.025136516,0.097884374,0.323950332
103,-0.641886211,-0.024928262,-0.235256609,-0.825480031,2.586778951,-0.197103978,-0.241432704,-0.657019369,-0.309107345,5041,1,-0.091255467,0.033833406,0.102095815,-0.240047583,0.036018359,-0.04238816,0.329390388,-1.634811766,0.070565246,-0.01497984,0.05947439,-0.069989514,0.245993019,1.105502584,0.022262447,0.043816716,0.075885437,0.009872572,0.099460022,0.22370374
104,-0.391879121,-0.392118741,1.421505017,0.088235561,1.353066578,-0.621462026,-0.435985047,-0.817525943,-0.290768822,5043,1,-0.091718702,0.033590128,0.097533757,-0.222599888,0.038274123,-0.033984923,0.316210389,-1.596594893,0.070174247,-0.016917176,0.059853818,-0.069885105,0.238596906,1.128166271,0.022829037,0.046196859,0.076855992,0.005835647,0.098569719,0.254912339
105,0.838619517,-1.428891857,1.960726961,0.90742885,0.160707692,-0.267830319,-0.385545551,-0.155436327,0.026813764,5045,1,-0.092331396,0.035148679,0.0912335,-0.358425931,0.065213518,-0.076039162,0.333514428,-1.56333733,0.06677341,-0.035820247,0.065419618,-0.08389353,0.249397159,0.930583217,0.019509859,0.043779618,0.07923261,0.044077612,0.099813674,0.294566249
106,-0.24068756,0.083068937,-0.169613806,-1.035529592,-0.556086089,-0.60378044,-0.464807617,-0.817525943,-0.289291849,5047,1,-0.093891313,0.035514398,0.079552361,-0.305680335,0.107334529,0.009671414,0.303398669,-1.011835516,0.065711291,-0.033211417,0.065128991,-0.07716939,0.222552583,0.591132363,0.019012014,0.048287293,0.078387973,0.088418001,0.096425376,0.378619081
107,-0.45549363,1.443833652,-0.81332645,-1.025027114,-0.590547328,-0.533054099,-0.56568661,0.506653288,-0.302724951,5049,1,-0.091817556,0.036381821,0.101461966,-0.471581834,0.082582093,-0.133690025,0.342614755,-1.547601523,0.065294479,-0.016685204,0.063891099,-0.096762352,0.250137886,0.836007635,0.017502445,0.038288445,0.077178634,0.048458067,0.099026638,0.294528667
108,0.649558329,0.968645974,-0.376329708,-0.037794176,-0.05984424,-0.161740807,-0.277460915,0.185640141,-0.041548026,5051,1,-0.093150288,0.034576677,0.07970862,-0.269459387,0.068250244,0.00104895,0.304976876,-1.360368195,0.066875314,-0.03619805,0.064824874,-0.082296722,0.229914182,0.914452676,0.020765162,0.048407215,0.079778299,0.049375064,0.097890886,0.352115001
109,-0.240523442,-0.219323222,-0.25832247,-0.34236604,-0.438917875,-0.550735684,-0.486424544,-0.957969194,-0.282134211,5053,1,-0.092424207,0.034290021,0.087722591,-0.270404562,0.051448012,-0.029428634,0.316657439,-1.554267744,0.06784469,-0.032730754,0.063122278,-0.079507528,0.239719945,1.040447669,0.021291448,0.046653638,0.07901545,0.028550428,0.098700203,0.301713051
110,0.333872187,-0.67291146,0.168111702,-0.604927991,-0.494055858,-0.709869953,-0.472013259,-0.376132866,-0.229337443,5055,1,-0.090558539,0.036118037,0.1105636,-0.412062337,0.05507331,-0.065908934,0.350817883,-1.632098674,0.067817441,0.008138307,0.061121971,-0.102460102,0.253981994,0.980468615,0.018140878,0.034557253,0.075153632,0.031645395,0.100942027,0.262156398
111,-0.224653597,-0.197723782,-0.251423223,-0.72045525,1.449558048,-0.002606539,0.241345335,-0.095246362,-0.29116981,5057,1,-0.093668522,0.033734911,0.073336034,-0.176973921,0.064040758,0.082033328,0.266913793,-1.184350367,0.068004309,-0.021949059,0.062728184,-0.087353405,0.204210945,0.98696635,0.022802449,0.052755829,0.080070856,0.042930863,0.096459581,0.415935194
112,0.124221363,-0.024928262,-0.054081399,-0.909499855,0.160707692,-0.639143611,-0.428779405,-0.496512796,-0.253015791,5059,1,-0.092945748,0.034318104,0.081359146,-0.255209047,0.059864489,-0.00079437,0.304390688,-1.424695307,0.067304968,-0.03422565,0.06388108,-0.081555149,0.230595978,0.983475814,0.021297055,0.048439542,0.079630267,0.038901935,0.097947493,0.341300301
113,-0.383646746,-0.262522102,-0.280787781,-0.877992421,0.815471242,0.315661997,0.219728408,-0.195562971,-0.304629644,5061,1,-0.093992748,0.034088365,0.070458929,-0.179223064,0.075378775,0.10486235,0.26633156,-1.077978712,0.067730135,-0.0236922,0.063887704,-0.08901224,0.202221756,0.886017988,0.02206084,0.052871567,0.080032533,0.06057484,0.096103921,0.428148703
114,0.062185085,-0.348919861,-0.05641398,-0.468395777,-0.494055858,-0.33855666,-0.227021419,-0.175499649,-0.239950262,5063,1,-0.091569827,0.035741891,0.10144631,-0.418620914,0.063751022,-0.104847175,0.346943225,-1.650473748,0.0668725,-0.021157511,0.064411828,-0.092329975,0.256179674,0.942563309,0.018487954,0.039294673,0.077884901,0.04042708,0.100588566,0.269367704
115,-0.362189129,1.335836453,-0.545301767,-0.930504811,-0.500948106,-0.639143611,-0.515247113,-0.677082691,-0.298106904,5065,1,-0.091912225,0.036094891,0.099574199,-0.451338416,0.077954021,-0.126201613,0.343352281,-1.56652168,0.065672436,-0.022850931,0.064718322,-0.093005143,0.252259619,0.856126599,0.017898345,0.039476933,0.077855248,0.048528792,0.099596131,0.290054202
116,-0.285066275,-0.284121541,0.319488529,-1.245579153,0.222737923,-0.762914709,-0.472013259,-0.376132866,-0.302912079,5067,1,-0.091215411,0.035598167,0.104253971,-0.398528784,0.055140822,-0.088435617,0.349683104,-1.682865616,0.067710145,-0.015627763,0.063446143,-0.09217841,0.25786335,0.985112591,0.018773792,0.03844994,0.07727645,0.035389379,0.101150793,0.253965126
117,0.319847498,-0.435317621,0.580458144,-0.415883386,3.269111492,-0.550735684,-0.529658398,-0.556702761,-0.168801604,5069,1,-0.091932476,0.034269145,0.093825995,-0.276919599,0.044924903,-0.044844745,0.326429279,-1.635825742,0.0686144,-0.028596239,0.062186248,-0.077717064,0.246216231,1.074874711,0.021303791,0.044953224,0.078131378,0.021815903,0.099364524,0.266671323
118,-0.069982695,-0.56491426,0.212666008,-0.688947816,-0.514732601,0.828427972,0.320607401,0.306020071,-0.273459502,5071,1,-0.093460519,0.035569682,0.082795284,-0.346842565,0.098541065,-0.039567249,0.31548454,-1.173482048,0.065428348,-0.036862084,0.065702382,-0.07854172,0.23224232,0.662694757,0.018825975,0.046579889,0.078756305,0.07714591,0.097497949,0.356276091
119,-0.718297658,0.968645974,-0.298870539,-0.646937904,1.856200674,-0.480009343,-0.486424544,-0.275816257,-0.319031801,5073,1,-0.093607104,0.033241478,0.075497114,-0.158786803,0.059436391,0.084334645,0.254655148,-1.170142748,0.068699765,-0.01244114,0.061356456,-0.087410789,0.19643024,1.056492502,0.023991681,0.053996207,0.0800424,0.029939615,0.096476731,0.42932759
120,-0.257248768,0.104668377,0.269077744,-0.688947816,-0.549193841,-0.692188367,-0.572892252,-0.596829404,-0.297792797,5075,1,-0.091106067,0.036040665,0.106378193,-0.43107802,0.061543498,-0.096406376,0.34929021,-1.655696034,0.067079287,-0.006945226,0.062936583,-0.099026622,0.255350914,0.95739043,0.018107067,0.036748425,0.076624842,0.036639729,0.100531935,0.266310235
121,-0.619674295,-0.003328822,0.345781773,-1.182564285,3.207081261,-0.639143611,-0.500835829,-0.476449474,-0.317902351,5077,1,-0.090781599,0.034780717,0.106248126,-0.312712197,0.039089104,-0.049789979,0.348327114,-1.675365051,0.069685667,-0.012212611,0.060669381,-0.08056504,0.256976102,1.042737846,0.020311726,0.039314706,0.075744182,0.025653759,0.101546051,0.217230402
122,-0.354393211,-0.8025081,0.804627169,-1.287589065,1.47712704,-0.515372514,-0.399956836,-0.436322831,-0.311038771,5079,1,-0.09173408,0.033957115,0.096424458,-0.25079134,0.040155885,-0.040069438,0.323809904,-1.634462288,0.069441755,-0.022889473,0.060758676,-0.073886165,0.244072488,1.106313561,0.021987634,0.045165772,0.077300676,0.013723346,0.099078251,0.253659572
